311.864, 129.494, 3.549,  3.620 False
311.744, 129.494, 3.582,  3.653 False
311.624, 129.494, 3.615,  3.686 False
311.503, 129.494, 3.648,  3.719 False
311.380, 129.494, 3.681,  3.752 False
311.257, 129.494, 3.714,  3.785 False
311.132, 129.494, 3.747,  3.818 False
311.007, 129.494, 3.781,  3.851 False
310.880, 129.494, 3.814,  3.884 False
310.752, 129.494, 3.846,  3.917 False
310.623, 129.494, 3.879,  3.950 False
310.493, 129.494, 3.911,  3.983 False
310.362, 129.495, 3.942,  4.016 False
310.229, 129.495, 3.974,  4.049 False
310.096, 129.495, 4.005,  4.082 False
309.962, 129.495, 4.036,  4.115 False
309.827, 129.495, 4.067,  4.148 False
309.690, 129.495, 4.098,  4.181 False
309.553, 129.495, 4.130,  4.214 False
309.414, 129.495, 4.161,  4.247 False
309.275, 129.495, 4.192,  4.280 False
309.134, 129.495, 4.224,  4.313 False
308.993, 129.495, 4.255,  4.346 False
308.850, 129.495, 4.287,  4.379 False
308.707, 129.495, 4.318,  4.412 False
308.562, 129.495, 4.350,  4.445 False
308.416, 129.495, 4.382,  4.478 False
308.269, 129.495, 4.413,  4.511 False
308.121, 129.495, 4.444,  4.544 False
307.972, 129.496, 4.475,  4.577 False
307.822, 129.496, 4.506,  4.610 False
307.672, 129.496, 4.537,  4.643 False
307.520, 129.496, 4.568,  4.676 False
307.366, 129.496, 4.599,  4.709 False
307.212, 129.496, 4.630,  4.742 False
307.057, 129.496, 4.661,  4.775 False
306.901, 129.496, 4.691,  4.808 False
306.744, 129.496, 4.722,  4.841 False
306.586, 129.496, 4.753,  4.874 False
306.427, 129.496, 4.783,  4.907 False
306.267, 129.496, 4.814,  4.940 False
306.105, 129.496, 4.845,  4.973 False
305.943, 129.496, 4.876,  5.006 False
305.780, 129.496, 4.907,  5.039 False
305.615, 129.496, 4.937,  5.072 False
305.450, 129.496, 4.968,  5.105 False
305.284, 129.496, 4.999,  5.138 False
305.116, 129.496, 5.030,  5.171 False
304.948, 129.496, 5.061,  5.204 False
304.778, 129.496, 5.091,  5.237 False
304.608, 129.496, 5.122,  5.270 False
304.436, 129.497, 5.152,  5.303 False
304.264, 129.497, 5.183,  5.336 False
304.090, 129.497, 5.212,  5.369 False
303.916, 129.497, 5.239,  5.402 False
303.741, 129.497, 5.250,  5.435 False
303.567, 129.501, 5.244,  5.468 False
303.392, 129.508, 5.242,  5.501 False
303.217, 129.515, 5.252,  5.534 False
303.042, 129.524, 5.271,  5.567 False
302.866, 129.534, 5.298,  5.600 False
302.689, 129.545, 5.330,  5.633 False
302.510, 129.556, 5.369,  5.666 False
302.330, 129.566, 5.410,  5.699 False
302.149, 129.578, 5.450,  5.732 False
301.967, 129.591, 5.491,  5.765 False
301.783, 129.604, 5.531,  5.798 False
301.598, 129.618, 5.571,  5.831 False
301.412, 129.633, 5.610,  5.864 False
301.225, 129.649, 5.650,  5.897 False
301.036, 129.668, 5.684,  5.930 False
300.847, 129.688, 5.723,  5.963 False
300.656, 129.707, 5.764,  5.996 False
300.464, 129.728, 5.801,  6.029 False
300.271, 129.748, 5.838,  6.062 False
300.076, 129.768, 5.873,  6.095 False
299.881, 129.790, 5.907,  6.128 False
299.684, 129.811, 5.941,  6.161 False
299.487, 129.834, 5.975,  6.194 False
299.288, 129.857, 6.009,  6.227 False
299.088, 129.881, 6.042,  6.260 False
298.888, 129.906, 6.076,  6.293 False
298.686, 129.931, 6.110,  6.326 False
298.483, 129.957, 6.143,  6.359 False
298.279, 129.984, 6.176,  6.392 False
298.075, 130.012, 6.209,  6.425 False
297.869, 130.040, 6.241,  6.458 False
297.662, 130.070, 6.273,  6.491 False
297.454, 130.099, 6.306,  6.524 False
297.245, 130.128, 6.339,  6.557 False
297.035, 130.158, 6.371,  6.590 False
296.824, 130.188, 6.403,  6.623 False
296.613, 130.219, 6.435,  6.656 False
296.400, 130.249, 6.466,  6.689 False
296.186, 130.281, 6.498,  6.722 False
295.971, 130.314, 6.529,  6.755 False
295.755, 130.347, 6.561,  6.788 False
295.538, 130.380, 6.592,  6.821 False
295.320, 130.415, 6.623,  6.854 False
295.102, 130.450, 6.654,  6.887 False
294.882, 130.486, 6.685,  6.920 False
294.661, 130.522, 6.715,  6.953 False
294.440, 130.558, 6.745,  6.986 False
294.217, 130.596, 6.774,  7.019 False
293.994, 130.633, 6.805,  7.052 False
293.769, 130.670, 6.834,  7.085 False
293.544, 130.708, 6.864,  7.118 False
293.318, 130.746, 6.893,  7.151 False
293.091, 130.784, 6.923,  7.184 False
292.862, 130.823, 6.952,  7.217 False
292.633, 130.862, 6.982,  7.250 False
292.403, 130.902, 7.011,  7.283 False
292.172, 130.942, 7.041,  7.316 False
291.940, 130.982, 7.070,  7.349 False
291.708, 131.022, 7.100,  7.382 False
291.474, 131.063, 7.129,  7.415 False
291.239, 131.104, 7.159,  7.448 False
291.003, 131.145, 7.188,  7.481 False
290.766, 131.186, 7.218,  7.514 False
290.529, 131.228, 7.247,  7.547 False
290.290, 131.269, 7.277,  7.580 False
290.050, 131.311, 7.306,  7.613 False
289.810, 131.353, 7.336,  7.646 False
289.568, 131.396, 7.365,  7.679 False
289.326, 131.438, 7.395,  7.712 False
289.082, 131.481, 7.424,  7.745 False
288.838, 131.524, 7.453,  7.778 False
288.592, 131.567, 7.482,  7.811 False
288.346, 131.610, 7.511,  7.844 False
288.099, 131.655, 7.539,  7.877 False
287.851, 131.698, 7.569,  7.910 False
287.601, 131.742, 7.597,  7.943 False
287.351, 131.786, 7.627,  7.976 False
287.100, 131.830, 7.655,  8.009 False
286.848, 131.875, 7.685,  8.042 False
286.595, 131.919, 7.714,  8.075 False
286.341, 131.963, 7.743,  8.108 False
286.086, 132.008, 7.771,  8.141 False
285.830, 132.052, 7.801,  8.174 False
285.573, 132.097, 7.829,  8.207 False
285.315, 132.142, 7.859,  8.240 False
285.057, 132.187, 7.887,  8.273 False
284.796, 132.228, 7.912,  8.306 False
284.535, 132.268, 7.938,  8.339 False
284.272, 132.306, 7.968,  8.372 False
284.009, 132.343, 7.998,  8.405 False
283.744, 132.379, 8.027,  8.438 False
283.478, 132.413, 8.057,  8.471 False
283.210, 132.445, 8.086,  8.504 False
282.942, 132.476, 8.114,  8.537 False
282.672, 132.505, 8.144,  8.570 False
282.401, 132.532, 8.173,  8.603 False
282.129, 132.557, 8.204,  8.636 False
281.856, 132.581, 8.229,  8.669 False
281.582, 132.603, 8.252,  8.702 False
281.308, 132.626, 8.270,  8.735 False
281.033, 132.646, 8.282,  8.768 False
280.757, 132.666, 8.293,  8.801 False
280.482, 132.683, 8.301,  8.834 False
280.205, 132.699, 8.309,  8.867 False
279.929, 132.714, 8.314,  8.900 False
279.652, 132.727, 8.319,  8.933 False
279.375, 132.738, 8.323,  8.966 False
279.098, 132.747, 8.327,  8.999 False
278.821, 132.755, 8.331,  9.032 False
278.543, 132.761, 8.333,  9.065 False
278.265, 132.766, 8.337,  9.098 False
277.988, 132.771, 8.340,  9.131 False
277.710, 132.774, 8.342,  9.164 False
277.432, 132.777, 8.343,  9.197 False
277.154, 132.777, 8.344,  9.230 False
276.876, 132.776, 8.344,  9.263 False
276.598, 132.774, 8.346,  9.296 False
276.320, 132.770, 8.347,  9.329 False
276.042, 132.766, 8.348,  9.362 False
275.763, 132.759, 8.348,  9.395 False
275.485, 132.752, 8.350,  9.428 False
275.207, 132.745, 8.351,  9.461 False
274.929, 132.737, 8.351,  9.494 False
274.651, 132.727, 8.351,  9.527 False
274.373, 132.717, 8.351,  9.560 False
274.095, 132.706, 8.351,  9.593 False
273.817, 132.693, 8.351,  9.626 False
273.539, 132.679, 8.351,  9.659 False
273.261, 132.665, 8.351,  9.692 False
272.983, 132.649, 8.351,  9.725 False
272.705, 132.632, 8.351,  9.758 False
272.427, 132.614, 8.351,  9.791 False
272.150, 132.595, 8.352,  9.824 False
271.872, 132.577, 8.352,  9.857 False
271.594, 132.558, 8.351,  9.890 False
271.316, 132.538, 8.351,  9.923 False
271.039, 132.517, 8.351,  9.956 False
270.761, 132.496, 8.351,  9.989 False
270.484, 132.474, 8.350, 10.022 False
270.207, 132.450, 8.350, 10.055 False
269.929, 132.426, 8.350, 10.088 False
269.652, 132.401, 8.350, 10.121 False
269.375, 132.376, 8.349, 10.154 False
269.098, 132.349, 8.349, 10.187 False
268.821, 132.323, 8.349, 10.220 False
268.544, 132.297, 8.349, 10.253 False
268.267, 132.270, 8.349, 10.286 False
267.990, 132.243, 8.348, 10.319 False
267.713, 132.216, 8.348, 10.352 False
267.436, 132.187, 8.347, 10.385 False
267.160, 132.158, 8.347, 10.418 False
266.883, 132.129, 8.347, 10.451 False
266.606, 132.099, 8.347, 10.484 False
266.330, 132.069, 8.346, 10.517 False
266.053, 132.039, 8.346, 10.550 False
265.777, 132.009, 8.346, 10.583 False
265.500, 131.978, 8.346, 10.616 False
265.224, 131.948, 8.346, 10.649 False
264.947, 131.917, 8.346, 10.682 False
264.671, 131.886, 8.345, 10.715 False
264.394, 131.856, 8.345, 10.748 False
264.118, 131.825, 8.345, 10.781 False
263.841, 131.793, 8.344, 10.814 False
263.565, 131.762, 8.344, 10.847 False
263.289, 131.730, 8.344, 10.880 False
263.013, 131.698, 8.344, 10.913 False
262.736, 131.666, 8.343, 10.946 False
262.460, 131.634, 8.343, 10.979 False
262.184, 131.602, 8.343, 11.012 False
261.908, 131.570, 8.343, 11.045 False
261.631, 131.538, 8.343, 11.078 False
261.355, 131.506, 8.342, 11.111 False
261.079, 131.474, 8.342, 11.144 False
260.803, 131.442, 8.342, 11.177 False
260.526, 131.410, 8.342, 11.210 False
260.250, 131.377, 8.341, 11.243 False
259.974, 131.345, 8.341, 11.276 False
259.698, 131.313, 8.341, 11.309 False
259.422, 131.281, 8.341, 11.342 False
259.146, 131.248, 8.341, 11.375 False
258.870, 131.216, 8.340, 11.408 False
258.593, 131.184, 8.340, 11.441 False
258.317, 131.152, 8.340, 11.474 False
258.041, 131.120, 8.340, 11.507 False
257.765, 131.088, 8.340, 11.540 False
257.489, 131.056, 8.340, 11.573 False
257.213, 131.024, 8.339, 11.606 False
256.937, 130.992, 8.339, 11.639 False
256.660, 130.960, 8.339, 11.672 False
256.384, 130.928, 8.339, 11.705 False
256.108, 130.896, 8.339, 11.738 False
255.832, 130.865, 8.339, 11.771 False
255.556, 130.833, 8.339, 11.804 False
255.280, 130.801, 8.338, 11.837 False
255.004, 130.770, 8.338, 11.870 False
254.727, 130.738, 8.338, 11.903 False
254.451, 130.707, 8.338, 11.936 False
254.175, 130.676, 8.338, 11.969 False
253.899, 130.645, 8.338, 12.002 False
253.623, 130.614, 8.338, 12.035 False
253.346, 130.583, 8.338, 12.068 False
253.070, 130.552, 8.337, 12.101 False
252.794, 130.522, 8.337, 12.134 False
252.518, 130.491, 8.337, 12.167 False
252.242, 130.461, 8.337, 12.200 False
251.965, 130.430, 8.337, 12.233 False
251.689, 130.400, 8.337, 12.266 False
251.413, 130.371, 8.337, 12.299 False
251.136, 130.341, 8.337, 12.332 False
250.860, 130.312, 8.337, 12.365 False
250.584, 130.282, 8.336, 12.398 False
250.307, 130.253, 8.336, 12.431 False
250.031, 130.224, 8.336, 12.464 False
249.755, 130.195, 8.336, 12.497 False
249.478, 130.166, 8.336, 12.530 False
249.202, 130.138, 8.336, 12.563 False
248.925, 130.109, 8.336, 12.596 False
248.649, 130.081, 8.336, 12.629 False
248.373, 130.053, 8.336, 12.662 False
248.096, 130.026, 8.336, 12.695 False
247.820, 129.998, 8.336, 12.728 False
247.543, 129.971, 8.336, 12.761 False
247.267, 129.944, 8.336, 12.794 False
246.990, 129.917, 8.336, 12.827 False
246.714, 129.890, 8.336, 12.860 False
246.437, 129.863, 8.335, 12.893 False
246.160, 129.837, 8.335, 12.926 False
245.884, 129.811, 8.335, 12.959 False
245.607, 129.785, 8.335, 12.992 False
245.330, 129.760, 8.335, 13.025 False
245.054, 129.734, 8.335, 13.058 False
244.777, 129.709, 8.335, 13.091 False
244.500, 129.684, 8.335, 13.124 False
244.224, 129.659, 8.335, 13.157 False
243.947, 129.634, 8.335, 13.190 False
243.670, 129.610, 8.335, 13.223 False
243.393, 129.586, 8.335, 13.256 False
243.117, 129.562, 8.335, 13.289 False
242.840, 129.539, 8.335, 13.322 False
242.563, 129.515, 8.335, 13.355 False
242.286, 129.493, 8.334, 13.388 False
242.009, 129.470, 8.335, 13.421 False
241.732, 129.447, 8.335, 13.454 False
241.455, 129.426, 8.334, 13.487 False
241.178, 129.404, 8.334, 13.520 False
240.901, 129.382, 8.334, 13.553 False
240.624, 129.361, 8.334, 13.586 False
240.347, 129.340, 8.334, 13.619 False
240.070, 129.320, 8.334, 13.652 False
239.793, 129.300, 8.334, 13.685 False
239.516, 129.280, 8.334, 13.718 False
239.239, 129.260, 8.334, 13.751 False
238.962, 129.240, 8.334, 13.784 False
238.685, 129.221, 8.334, 13.817 False
238.408, 129.202, 8.334, 13.850 False
238.130, 129.183, 8.334, 13.883 False
237.853, 129.165, 8.334, 13.916 False
237.576, 129.147, 8.334, 13.949 False
237.299, 129.129, 8.334, 13.982 False
237.021, 129.111, 8.334, 14.015 False
236.744, 129.093, 8.334, 14.048 False
236.467, 129.076, 8.334, 14.081 False
236.190, 129.060, 8.334, 14.114 False
235.912, 129.043, 8.334, 14.147 False
235.635, 129.026, 8.334, 14.180 False
235.358, 129.010, 8.334, 14.213 False
235.080, 128.995, 8.334, 14.246 False
234.803, 128.980, 8.334, 14.279 False
234.526, 128.964, 8.334, 14.312 False
234.248, 128.949, 8.334, 14.345 False
233.971, 128.935, 8.334, 14.378 False
233.693, 128.921, 8.334, 14.411 False
233.416, 128.906, 8.334, 14.444 False
233.138, 128.892, 8.334, 14.477 False
232.861, 128.878, 8.334, 14.510 False
232.584, 128.866, 8.333, 14.543 False
232.306, 128.853, 8.333, 14.576 False
232.029, 128.840, 8.334, 14.609 False
231.751, 128.829, 8.333, 14.642 False
231.473, 128.817, 8.333, 14.675 False
231.196, 128.805, 8.334, 14.708 False
230.918, 128.794, 8.334, 14.741 False
230.641, 128.782, 8.334, 14.774 False
230.363, 128.771, 8.334, 14.807 False
230.086, 128.761, 8.333, 14.840 False
229.808, 128.750, 8.334, 14.873 False
229.530, 128.740, 8.334, 14.906 False
229.253, 128.731, 8.333, 14.939 False
228.975, 128.721, 8.333, 14.972 False
228.698, 128.712, 8.333, 15.005 False
228.420, 128.703, 8.333, 15.038 False
228.142, 128.695, 8.333, 15.071 False
227.865, 128.687, 8.333, 15.104 False
227.587, 128.679, 8.333, 15.137 False
227.309, 128.671, 8.334, 15.170 False
227.032, 128.663, 8.334, 15.203 False
226.754, 128.656, 8.334, 15.236 False
226.476, 128.648, 8.333, 15.269 False
226.199, 128.641, 8.334, 15.302 False
225.921, 128.634, 8.333, 15.335 False
225.643, 128.628, 8.333, 15.368 False
225.365, 128.622, 8.333, 15.401 False
225.088, 128.615, 8.333, 15.434 False
224.810, 128.609, 8.333, 15.467 False
224.532, 128.603, 8.333, 15.500 False
224.255, 128.598, 8.333, 15.533 False
223.977, 128.592, 8.333, 15.566 False
223.699, 128.587, 8.333, 15.599 False
223.421, 128.581, 8.333, 15.632 False
223.144, 128.577, 8.333, 15.665 False
222.866, 128.572, 8.333, 15.698 False
222.588, 128.567, 8.333, 15.731 False
222.310, 128.563, 8.333, 15.764 False
222.033, 128.559, 8.333, 15.797 False
221.755, 128.555, 8.333, 15.830 False
221.477, 128.551, 8.333, 15.863 False
221.199, 128.547, 8.333, 15.896 False
220.922, 128.544, 8.333, 15.929 False
220.644, 128.541, 8.333, 15.962 False
220.366, 128.538, 8.333, 15.995 False
220.088, 128.535, 8.333, 16.028 False
219.811, 128.532, 8.333, 16.061 False
219.533, 128.529, 8.333, 16.094 False
219.255, 128.527, 8.333, 16.127 False
218.977, 128.525, 8.333, 16.160 False
218.699, 128.523, 8.333, 16.193 False
218.422, 128.522, 8.333, 16.226 False
218.144, 128.520, 8.333, 16.259 False
217.866, 128.519, 8.333, 16.292 False
217.588, 128.518, 8.333, 16.325 False
217.311, 128.517, 8.333, 16.358 False
217.033, 128.516, 8.333, 16.391 False
216.755, 128.515, 8.333, 16.424 False
216.477, 128.515, 8.333, 16.457 False
216.199, 128.514, 8.333, 16.490 False
215.922, 128.515, 8.333, 16.523 False
215.644, 128.515, 8.333, 16.556 False
215.366, 128.516, 8.333, 16.589 False
215.088, 128.517, 8.333, 16.622 False
214.811, 128.518, 8.333, 16.655 False
214.533, 128.519, 8.333, 16.688 False
214.255, 128.520, 8.333, 16.721 False
213.977, 128.521, 8.333, 16.754 False
213.699, 128.522, 8.333, 16.787 False
213.422, 128.524, 8.333, 16.820 False
213.144, 128.526, 8.333, 16.853 False
212.866, 128.528, 8.333, 16.886 False
212.588, 128.530, 8.333, 16.919 False
212.311, 128.532, 8.333, 16.952 False
212.033, 128.534, 8.333, 16.985 False
211.755, 128.537, 8.333, 17.018 False
211.477, 128.539, 8.333, 17.051 False
211.199, 128.542, 8.333, 17.084 False
210.922, 128.545, 8.333, 17.117 False
210.644, 128.547, 8.333, 17.150 False
210.366, 128.550, 8.333, 17.183 False
210.088, 128.554, 8.333, 17.216 False
209.811, 128.557, 8.333, 17.249 False
209.533, 128.561, 8.333, 17.282 False
209.255, 128.565, 8.333, 17.315 False
208.977, 128.569, 8.333, 17.348 False
208.700, 128.573, 8.333, 17.381 False
208.422, 128.577, 8.333, 17.414 False
208.144, 128.581, 8.333, 17.447 False
207.867, 128.585, 8.333, 17.480 False
207.589, 128.589, 8.333, 17.513 False
207.311, 128.594, 8.333, 17.546 False
207.033, 128.598, 8.333, 17.579 False
206.756, 128.603, 8.333, 17.612 False
206.478, 128.608, 8.333, 17.645 False
206.200, 128.613, 8.333, 17.678 False
205.922, 128.618, 8.333, 17.711 False
205.645, 128.623, 8.333, 17.744 False
205.367, 128.628, 8.333, 17.777 False
205.089, 128.633, 8.333, 17.810 False
204.811, 128.639, 8.333, 17.843 False
204.534, 128.644, 8.333, 17.876 False
204.256, 128.650, 8.333, 17.909 False
203.978, 128.655, 8.333, 17.942 False
203.701, 128.661, 8.333, 17.975 False
203.423, 128.667, 8.333, 18.008 False
203.145, 128.673, 8.333, 18.041 False
202.867, 128.679, 8.333, 18.074 False
202.590, 128.685, 8.333, 18.107 False
202.312, 128.691, 8.333, 18.140 False
202.034, 128.697, 8.333, 18.173 False
201.757, 128.703, 8.333, 18.206 False
201.479, 128.709, 8.333, 18.239 False
201.201, 128.716, 8.333, 18.272 False
200.924, 128.722, 8.333, 18.305 False
200.646, 128.729, 8.333, 18.338 False
200.368, 128.735, 8.333, 18.371 False
200.090, 128.742, 8.333, 18.404 False
199.813, 128.749, 8.333, 18.437 False
199.535, 128.756, 8.333, 18.470 False
199.257, 128.763, 8.333, 18.503 False
198.980, 128.770, 8.333, 18.536 False
198.702, 128.776, 8.333, 18.569 False
198.424, 128.783, 8.333, 18.602 False
198.147, 128.791, 8.333, 18.635 False
197.869, 128.798, 8.333, 18.668 False
197.591, 128.805, 8.333, 18.701 False
197.314, 128.812, 8.333, 18.734 False
197.036, 128.819, 8.333, 18.767 False
196.758, 128.827, 8.333, 18.800 False
196.481, 128.834, 8.333, 18.833 False
196.203, 128.841, 8.333, 18.866 False
195.925, 128.849, 8.333, 18.899 False
195.648, 128.856, 8.333, 18.932 False
195.370, 128.864, 8.333, 18.965 False
195.092, 128.871, 8.333, 18.998 False
194.815, 128.879, 8.333, 19.031 False
194.537, 128.886, 8.333, 19.064 False
194.259, 128.894, 8.333, 19.097 False
193.982, 128.902, 8.333, 19.130 False
193.704, 128.910, 8.333, 19.163 False
193.426, 128.917, 8.333, 19.196 False
193.149, 128.925, 8.333, 19.229 False
192.871, 128.933, 8.333, 19.262 False
192.593, 128.941, 8.333, 19.295 False
192.316, 128.948, 8.333, 19.328 False
192.038, 128.956, 8.333, 19.361 False
191.760, 128.964, 8.333, 19.394 False
191.483, 128.972, 8.333, 19.427 False
191.205, 128.980, 8.333, 19.460 False
190.927, 128.988, 8.333, 19.493 False
190.650, 128.995, 8.333, 19.526 False
190.372, 129.003, 8.333, 19.559 False
190.094, 129.011, 8.333, 19.592 False
189.817, 129.019, 8.333, 19.625 False
189.539, 129.027, 8.333, 19.658 False
189.262, 129.035, 8.333, 19.691 False
188.984, 129.043, 8.333, 19.724 False
188.706, 129.051, 8.333, 19.757 False
188.429, 129.059, 8.333, 19.790 False
188.151, 129.067, 8.333, 19.823 False
187.873, 129.075, 8.333, 19.856 False
187.596, 129.083, 8.333, 19.889 False
187.318, 129.090, 8.333, 19.922 False
187.040, 129.098, 8.333, 19.955 False
186.763, 129.106, 8.333, 19.988 False
186.485, 129.114, 8.333, 20.021 False
186.207, 129.122, 8.333, 20.054 False
185.930, 129.130, 8.333, 20.087 False
185.652, 129.138, 8.333, 20.120 False
185.374, 129.146, 8.333, 20.153 False
185.097, 129.153, 8.333, 20.186 False
184.819, 129.161, 8.333, 20.219 False
184.541, 129.169, 8.333, 20.252 False
184.264, 129.177, 8.333, 20.285 False
183.986, 129.184, 8.333, 20.318 False
183.708, 129.192, 8.333, 20.351 False
183.431, 129.200, 8.333, 20.384 False
183.153, 129.207, 8.333, 20.417 False
182.875, 129.215, 8.333, 20.450 False
182.598, 129.223, 8.333, 20.483 False
182.320, 129.230, 8.333, 20.516 False
182.042, 129.238, 8.333, 20.549 False
181.765, 129.245, 8.333, 20.582 False
181.487, 129.253, 8.333, 20.615 False
181.209, 129.260, 8.333, 20.648 False
180.932, 129.268, 8.333, 20.681 False
180.654, 129.275, 8.333, 20.714 False
180.377, 129.283, 8.333, 20.747 False
180.099, 129.290, 8.333, 20.780 False
179.821, 129.297, 8.333, 20.813 False
179.544, 129.305, 8.333, 20.846 False
179.266, 129.312, 8.333, 20.879 False
178.988, 129.319, 8.333, 20.912 False
178.711, 129.326, 8.333, 20.945 False
178.433, 129.333, 8.333, 20.978 False
178.155, 129.340, 8.333, 21.011 False
177.878, 129.347, 8.333, 21.044 False
177.600, 129.354, 8.333, 21.077 False
177.322, 129.361, 8.333, 21.110 False
177.044, 129.368, 8.333, 21.143 False
176.767, 129.375, 8.333, 21.176 False
176.489, 129.382, 8.333, 21.209 False
176.211, 129.389, 8.333, 21.242 False
175.934, 129.395, 8.333, 21.275 False
175.656, 129.402, 8.333, 21.308 False
175.378, 129.409, 8.333, 21.341 False
175.101, 129.415, 8.333, 21.374 False
174.823, 129.422, 8.333, 21.407 False
174.545, 129.428, 8.330, 21.440 False
174.268, 129.434, 8.305, 21.473 False
173.993, 129.441, 8.246, 21.506 False
173.721, 129.447, 8.157, 21.539 False
173.453, 129.453, 8.043, 21.572 False
173.189, 129.459, 7.909, 21.605 False
172.930, 129.464, 7.762, 21.638 False
172.677, 129.470, 7.603, 21.671 False
172.428, 129.475, 7.435, 21.704 False
172.186, 129.480, 7.263, 21.737 False
171.949, 129.485, 7.086, 21.770 False
171.719, 129.490, 6.908, 21.803 False
171.494, 129.494, 6.732, 21.836 False
171.274, 129.498, 6.564, 21.869 False
171.060, 129.503, 6.406, 21.902 False
170.850, 129.506, 6.264, 21.935 False
